scope,lo,hi,cover,shift,count,sum,local_mean,residual,residual_rate,z
block,1000000,2000000,11,8,6602,-644,-0.1111111111111111,89.55555555555554,0.01356491298932983,1.109052967764607
block,1000000,2000000,13,8,6602,-582,-0.09090909090909091,18.181818181818244,0.0027539863953072166,0.2246992447264398
block,1000000,2000000,17,8,6602,-456,-0.06666666666666667,-15.866666666666674,-0.0024033121276380905,-0.19571097831811093
block,1000000,2000000,19,8,6602,-392,-0.058823529411764705,-3.6470588235293917,-0.0005524172710586779,-0.04496324902442871
block,1000000,2000000,5,12,13145,-4407,-0.3333333333333333,-25.33333333333394,-0.0019272220109040653,-0.23436259793483938
block,1000000,2000000,7,12,13145,-2637,-0.2,-8,-0.000608596424496006,-0.07121542579245069
block,1000000,2000000,11,12,13145,-1405,-0.1111111111111111,55.55555555555543,0.004226364059000033,0.48757868936075466
block,1000000,2000000,13,12,13145,-1319,-0.09090909090909091,-124,-0.009433244579688095,-1.086034075868249
block,1000000,2000000,17,12,13145,-847,-0.06666666666666667,29.33333333333337,0.0022315202231520254,0.256417919483327
block,1000000,2000000,19,12,13145,-663,-0.058823529411764705,110.23529411764707,0.008386100731658203,0.9631480450216634
block,1000000,2000000,5,18,13093,-4299,-0.3333333333333333,65.33333333333303,0.004989943735838466,0.6056078471949695
block,1000000,2000000,7,18,13093,-2593,-0.2,25.600000000000364,0.00195524325975715,0.22834145541314088
block,1000000,2000000,11,18,13093,-1393,-0.1111111111111111,61.7777777777776,0.004718382171983319,0.5432631083163625
block,1000000,2000000,13,18,13093,-1147,-0.09090909090909091,43.27272727272725,0.003305027669191725,0.37974909343635327
block,1000000,2000000,17,18,13093,-925,-0.06666666666666667,-52.133333333333326,-0.003981771430026222,-0.4566286534121552
block,1000000,2000000,19,18,13093,-843,-0.058823529411764705,-72.82352941176475,-0.005562020118518655,-0.6375361520640954
block,1000000,2000000,5,24,13194,-4484,-0.3333333333333333,-86,-0.006518114294376232,-0.7941206192896016
block,1000000,2000000,7,24,13194,-2564,-0.2,74.80000000000018,0.00566924359557376,0.6646266346517092
block,1000000,2000000,11,24,13194,-1390,-0.1111111111111111,76,0.005760194027588298,0.6657679253485553
block,1000000,2000000,13,24,13194,-1394,-0.09090909090909091,-194.5454545454545,-0.014744994281147075,-1.7007281905559406
block,1000000,2000000,17,24,13194,-776,-0.06666666666666667,103.60000000000002,0.007852053963922996,0.9039382532124288
block,1000000,2000000,19,24,13194,-676,-0.058823529411764705,100.11764705882354,0.007588119376900374,0.873122282965699
block,1000000,2000000,5,32,6526,-2220,-0.3333333333333333,-44.66666666666697,-0.0068444172029829865,-0.5864571292514889
block,1000000,2000000,7,32,6526,-1286,-0.2,19.200000000000045,0.002942077842476256,0.24257278670437304
block,1000000,2000000,11,32,6526,-744,-0.1111111111111111,-18.888888888888914,-0.0028944052848435355,-0.2352774980159231
block,1000000,2000000,13,32,6526,-538,-0.09090909090909091,55.27272727272725,0.008469618031371017,0.6870517047125427
block,1000000,2000000,17,32,6526,-418,-0.06666666666666667,17.066666666666663,0.0026151803044233315,0.2117348869731741
block,1000000,2000000,19,32,6526,-414,-0.058823529411764705,-30.117647058823536,-0.004615024066629411,-0.3734652365382591
block,1000000,2000000,5,36,13214,-4486,-0.3333333333333333,-81.33333333333394,-0.006155088037939605,-0.750460229107098
block,1000000,2000000,7,36,13214,-2700,-0.2,-57.19999999999982,-0.004328742243075512,-0.5078591261198803
block,1000000,2000000,11,36,13214,-1448,-0.1111111111111111,20.22222222222217,0.0015303634192691215,0.17701466326136708
block,1000000,2000000,13,36,13214,-1318,-0.09090909090909091,-116.72727272727275,-0.008833606230306702,-1.019664382680448
block,1000000,2000000,17,36,13214,-916,-0.06666666666666667,-35.06666666666672,-0.0026537510720952566,-0.3057345951529781
block,1000000,2000000,19,36,13214,-846,-0.058823529411764705,-68.70588235294122,-0.005199476491065629,-0.5987278330581178
block,1000000,2000000,5,46,6857,-2321,-0.3333333333333333,-35.333333333333485,-0.005152885129551333,-0.4525783732124928
block,1000000,2000000,7,46,6857,-1367,-0.2,4.400000000000091,0.0006416800350007425,0.05423129625735922
block,1000000,2000000,11,46,6857,-747,-0.1111111111111111,14.8888888888888,0.0021713415325782122,0.18092256245039298
block,1000000,2000000,13,46,6857,-593,-0.09090909090909091,30.363636363636374,0.004428122555583546,0.3682042262704892
block,1000000,2000000,17,46,6857,-543,-0.06666666666666667,-85.86666666666667,-0.012522483107286958,-1.0392613569278424
block,1000000,2000000,19,46,6857,-373,-0.058823529411764705,30.35294117647061,0.004426562808293803,0.36718622732334183
block,1000000,2000000,5,48,13056,-4352,-0.3333333333333333,0,0,0
block,1000000,2000000,7,48,13056,-2596,-0.2,15.200000000000273,0.0011642156862745306,0.13576971323782194
block,1000000,2000000,11,48,13056,-1618,-0.1111111111111111,-167.33333333333348,-0.012816584967320273,-1.4735840349597438
block,1000000,2000000,13,48,13056,-1234,-0.09090909090909091,-47.09090909090901,-0.003606840463458104,-0.4138415252322263
block,1000000,2000000,17,48,13056,-816,-0.06666666666666667,54.39999999999998,0.004166666666666665,0.47715675771026367
block,1000000,2000000,19,48,13056,-800,-0.058823529411764705,-32,-0.0024509803921568627,-0.28054180384339106
block,1000000,2000000,5,54,13070,-4382,-0.3333333333333333,-25.33333333333394,-0.0019382810507524056,-0.2350340612473964
block,1000000,2000000,7,54,13070,-2564,-0.2,50,0.0038255547054322878,0.4463716399010265
block,1000000,2000000,11,54,13070,-1632,-0.1111111111111111,-179.77777777777783,-0.013754994474198763,-1.5823251464746526
block,1000000,2000000,13,54,13070,-1144,-0.09090909090909091,44.181818181818244,0.0033803992488001715,0.388068017922178
block,1000000,2000000,17,54,13070,-936,-0.06666666666666667,-64.66666666666663,-0.004947717419025756,-0.5669045351686236
block,1000000,2000000,19,54,13070,-722,-0.058823529411764705,46.82352941176464,0.0035825194653224665,0.4102787560371114
block,1000000,2000000,5,64,6539,-2229,-0.3333333333333333,-49.333333333333485,-0.007544476729367409,-0.6470845837136692
block,1000000,2000000,7,64,6539,-1249,-0.2,58.80000000000018,0.008992200642300073,0.742140343426283
block,1000000,2000000,11,64,6539,-753,-0.1111111111111111,-26.444444444444457,-0.004044111399976213,-0.3290609103712611
block,1000000,2000000,13,64,6539,-525,-0.09090909090909091,69.4545454545455,0.010621585174269078,0.862476095342925
block,1000000,2000000,17,64,6539,-393,-0.06666666666666667,42.93333333333334,0.00656573380231432,0.5321158428620643
block,1000000,2000000,19,64,6539,-289,-0.058823529411764705,95.64705882352939,0.014627169112024682,1.1848643390973228
block,2000000,4000000,5,2,11989,-3921,-0.3333333333333333,75.33333333333303,0.006283537687324467,0.7297464073229455
block,2000000,4000000,7,2,11989,-2471,-0.2,-73.19999999999982,-0.00610559679706396,-0.682313531872354
block,2000000,4000000,11,2,11989,-1441,-0.1111111111111111,-108.88888888888891,-0.009082399607047202,-1.0006670558567192
block,2000000,4000000,13,2,11989,-999,-0.09090909090909091,90.90909090909099,0.007582708391783384,0.8337155405653323
block,2000000,4000000,17,2,11989,-749,-0.06666666666666667,50.26666666666665,0.004192732226763421,0.4601038386520864
block,2000000,4000000,19,2,11989,-621,-0.058823529411764705,84.23529411764707,0.007026048387492457,0.770646648441344
block,2000000,4000000,5,6,23805,-7903,-0.3333333333333333,32,0.0013442554085276203,0.2199845328812786
block,2000000,4000000,7,6,23805,-4787,-0.2,-26,-0.0010922075194286915,-0.1719901750620087
