feature,key,L,eta,split,distinct_h,cell_count,mean_z,std_z
mod4,0,512,0.4946521785767002,holdout,64,64,0.004388726983926921,0.043164512313868336
mod4,0,1024,0.5496135317518891,train,64,64,-0.0022691700556506833,0.05940463914616453
mod4,0,1024,0.5496135317518891,holdout,64,64,0.006003183861301371,0.061497841689620886
mod4,0,2048,0.604574884927078,train,64,64,-0.0029899408837220985,0.08398073936764805
mod4,0,2048,0.604574884927078,holdout,64,64,0.008231829306057132,0.08701054352470514
mod4,0,4096,0.6595362381022669,train,64,64,-0.003953557525951553,0.11961391149966691
mod4,0,4096,0.6595362381022669,holdout,64,64,0.012600697448096889,0.12267706197986578
mod4,0,8192,0.7144975912774558,train,64,64,-0.00429827107259093,0.17128576055094968
mod4,0,8192,0.7144975912774558,holdout,64,64,0.018649868666009286,0.1737220825075623
mod4,1,256,0.4396908254015113,train,64,64,-0.003066339590443686,0.0350563050190934
mod4,1,256,0.4396908254015113,holdout,64,64,-0.0026963790529010243,0.045335022493733355
mod4,1,512,0.4946521785767002,train,64,64,-0.002599240672029873,0.0418852056999846
mod4,1,512,0.4946521785767002,holdout,64,64,-0.0008711351571108248,0.040661680889290674
mod4,1,1024,0.5496135317518891,train,64,64,-0.0037791630993150695,0.05945988274435938
mod4,1,1024,0.5496135317518891,holdout,64,64,-0.0010635166952054787,0.05701160053596045
mod4,1,2048,0.604574884927078,train,64,64,-0.0055883418898139536,0.08449559969932822
mod4,1,2048,0.604574884927078,holdout,64,64,-0.0017180295236625528,0.08018663244492583
mod4,1,4096,0.6595362381022669,train,64,64,-0.00749993241782007,0.11911635693214505
mod4,1,4096,0.6595362381022669,holdout,64,64,-0.002207402951989618,0.1133855670356338
mod4,1,8192,0.7144975912774558,train,64,64,-0.012127957076580539,0.1702506162716388
mod4,1,8192,0.7144975912774558,holdout,64,64,-0.0022266691745834533,0.1623074569328255
mod4,2,256,0.4396908254015113,train,64,64,-0.00015331697952218414,0.03970507353337564
mod4,2,256,0.4396908254015113,holdout,64,64,-0.008072472269624573,0.03850901850591361
mod4,2,512,0.4946521785767002,train,64,64,0.0007011575654794468,0.03329571421641223
mod4,2,512,0.4946521785767002,holdout,64,64,-0.0005004895753590713,0.035781587716376004
mod4,2,1024,0.5496135317518891,train,64,64,0.0007993097174657515,0.04741976297329539
mod4,2,1024,0.5496135317518891,holdout,64,64,-0.0005167085830479457,0.05061650287877465
mod4,2,2048,0.604574884927078,train,64,64,0.00168955389619853,0.06762170171679778
mod4,2,2048,0.604574884927078,holdout,64,64,-0.0011093629866191163,0.07147576545161925
mod4,2,4096,0.6595362381022669,train,64,64,0.0028198664576124565,0.09590323724520981
mod4,2,4096,0.6595362381022669,holdout,64,64,-0.0025030749891868515,0.10184373911077099
mod4,2,8192,0.7144975912774558,train,64,64,0.003912420075798315,0.13665978217615962
mod4,2,8192,0.7144975912774558,holdout,64,64,-0.004066881620825191,0.14439221365496777
mod4,3,256,0.4396908254015113,train,64,64,0.005266104948805464,0.03841183123921312
mod4,3,256,0.4396908254015113,holdout,64,64,0.009179020904436857,0.0372525284418551
mod4,3,512,0.4946521785767002,train,64,64,-0.0006822711664092958,0.03791221618542307
mod4,3,512,0.4946521785767002,holdout,64,64,0.0013574599331672844,0.041442898189202854
mod4,3,1024,0.5496135317518891,train,64,64,-0.0009447907748287667,0.05317449947066447
mod4,3,1024,0.5496135317518891,holdout,64,64,0.002260809075342465,0.05865969415832265
mod4,3,2048,0.604574884927078,train,64,64,-0.0010049523525843874,0.0753475595154984
mod4,3,2048,0.604574884927078,holdout,64,64,0.0035001292091191554,0.08275328937004592
mod4,3,4096,0.6595362381022669,train,64,64,-0.0018475278438581295,0.10805743561058878
mod4,3,4096,0.6595362381022669,holdout,64,64,0.005052612727076125,0.11782092170470725
mod4,3,8192,0.7144975912774558,train,64,64,-0.002647046869676194,0.1539998230588417
mod4,3,8192,0.7144975912774558,holdout,64,64,0.006703025322617118,0.16669418512794731
mod5,0,256,0.4396908254015113,train,51,51,-0.009875025095362373,0.03849438201086886
mod5,0,256,0.4396908254015113,holdout,51,51,0.001049822659439201,0.04540211033734746
mod5,0,512,0.4946521785767002,train,51,51,-0.00840481790776871,0.035019352747126364
mod5,0,512,0.4946521785767002,holdout,51,51,0.005602224414378081,0.041223390963631444
mod5,0,1024,0.5496135317518891,train,51,51,-0.01233044587698093,0.04933797371708588
mod5,0,1024,0.5496135317518891,holdout,51,51,0.007774728041901696,0.05870973958375138
mod5,0,2048,0.604574884927078,train,51,51,-0.0171821563887473,0.06992278490847284
mod5,0,2048,0.604574884927078,holdout,51,51,0.010540076696355477,0.08340991751902484
mod5,0,4096,0.6595362381022669,train,51,51,-0.023466653097225055,0.09934802048395018
mod5,0,4096,0.6595362381022669,holdout,51,51,0.014909423977203322,0.11873274201020304
mod5,0,8192,0.7144975912774558,train,51,51,-0.03257553008659,0.14204169290919405
mod5,0,8192,0.7144975912774558,holdout,51,51,0.02137191935397421,0.16839408280121668
mod5,1,256,0.4396908254015113,train,52,52,0.0007178721449199264,0.03823715081860658
mod5,1,256,0.4396908254015113,holdout,51,51,0.008089071806196883,0.04253611604800336
mod5,1,512,0.4946521785767002,train,52,52,-0.002792281462525769,0.04369577951416891
mod5,1,512,0.4946521785767002,holdout,51,51,0.008846241195839743,0.038144997443675145
mod5,1,1024,0.5496135317518891,train,52,52,-0.004099710221285565,0.062167885476770886
mod5,1,1024,0.5496135317518891,holdout,51,51,0.012672491941982273,0.053875343610914075
mod5,1,2048,0.604574884927078,train,52,52,-0.005771060499374735,0.08828479541925247
mod5,1,2048,0.604574884927078,holdout,51,51,0.01750525239709723,0.07612639246827894
mod5,1,4096,0.6595362381022669,train,52,52,-0.008310528679797714,0.1248626869193436
mod5,1,4096,0.6595362381022669,holdout,51,51,0.024987914716059424,0.1076729880898937
mod5,1,8192,0.7144975912774558,train,52,52,-0.012340522255588848,0.17998841110065184
mod5,1,8192,0.7144975912774558,holdout,51,51,0.03558413930564782,0.1520987326929299
mod5,2,256,0.4396908254015113,train,51,51,0.001405340293113833,0.04424191385343676
mod5,2,256,0.4396908254015113,holdout,52,52,-0.005234313468101864,0.03872073436633567
mod5,2,512,0.4946521785767002,train,51,51,0.001552387939256534,0.04071401722750265
mod5,2,512,0.4946521785767002,holdout,52,52,-0.005282380539929087,0.03616797402687259
mod5,2,1024,0.5496135317518891,train,51,51,0.0025139336556540405,0.05745554926283013
mod5,2,1024,0.5496135317518891,holdout,52,52,-0.007252700210748155,0.05134318232984224
mod5,2,2048,0.604574884927078,train,51,51,0.004314895079253872,0.08156790055649381
mod5,2,2048,0.604574884927078,holdout,52,52,-0.010132942511427483,0.0724118438760393
mod5,2,4096,0.6595362381022669,train,51,51,0.006205899314743199,0.11681521524275297
mod5,2,4096,0.6595362381022669,holdout,52,52,-0.014808815211605007,0.10334625852880802
mod5,2,8192,0.7144975912774558,train,51,51,0.00820488325177117,0.16704785745410763
mod5,2,8192,0.7144975912774558,holdout,52,52,-0.022155982656548376,0.14896923092024375
mod5,3,256,0.4396908254015113,train,51,51,0.0009368935287425559,0.03596619004974766
mod5,3,256,0.4396908254015113,holdout,51,51,-0.0034129692832764505,0.03766719378559889
mod5,3,512,0.4946521785767002,train,51,51,0.002858882369050684,0.03497829758175564
mod5,3,512,0.4946521785767002,holdout,51,51,-0.005400769490963107,0.044178598026361336
mod5,3,1024,0.5496135317518891,train,51,51,0.004041599516518938,0.04920177987636441
mod5,3,1024,0.5496135317518891,holdout,51,51,-0.007233329975825948,0.06228654797945629
mod5,3,2048,0.604574884927078,train,51,51,0.005677258432434426,0.0694892950824741
mod5,3,2048,0.604574884927078,holdout,51,51,-0.009867084089101233,0.08750272738317884
mod5,3,4096,0.6595362381022669,train,51,51,0.008100320578058215,0.09858628643569899
mod5,3,4096,0.6595362381022669,holdout,51,51,-0.012789198724472489,0.12371271656892344
mod5,3,8192,0.7144975912774558,train,51,51,0.011880129733364034,0.14002289822683653
mod5,3,8192,0.7144975912774558,holdout,51,51,-0.015895155982748408,0.17537706851625348
mod5,4,256,0.4396908254015113,train,51,51,0.006252927792277321,0.04092321069497663
mod5,4,256,0.4396908254015113,holdout,51,51,0.005395502911062036,0.0416299038719341
mod5,4,512,0.4946521785767002,train,51,51,0.0015464627944502165,0.03887792872034
mod5,4,512,0.4946521785767002,holdout,51,51,0.0018279071727505395,0.04027371666599278
mod5,4,1024,0.5496135317518891,train,51,51,0.0021823798012355635,0.05500059523373566
mod5,4,1024,0.5496135317518891,holdout,51,51,0.002568493150684935,0.0567523457300734
mod5,4,2048,0.604574884927078,train,51,51,0.003168425372205752,0.07832187787708454
mod5,4,2048,0.604574884927078,holdout,51,51,0.003327739993834507,0.08008494704647874
mod5,4,4096,0.6595362381022669,train,51,51,0.004481096071646655,0.11142259655321793
mod5,4,4096,0.6595362381022669,holdout,51,51,0.004233029717077142,0.11315901584701231
mod5,4,8192,0.7144975912774558,train,51,51,0.006047623786463869,0.15786342739041379
mod5,4,8192,0.7144975912774558,holdout,51,51,0.005447118156586248,0.15997319270153362
mod8,0,256,0.4396908254015113,train,32,32,-0.005152783703071673,0.044368835871937344
mod8,0,256,0.4396908254015113,holdout,32,32,0.007692512798634814,0.04230834054273777
mod8,0,512,0.4946521785767002,train,32,32,-0.0037631150147280907,0.041815044768106706
mod8,0,512,0.4946521785767002,holdout,32,32,0.006633847673391413,0.04124092974266409
mod8,0,1024,0.5496135317518891,train,32,32,-0.005180463398972601,0.059266483567802945
mod8,0,1024,0.5496135317518891,holdout,32,32,0.00888604987157534,0.05920307294703862
mod8,0,2048,0.604574884927078,train,32,32,-0.0072517931275037735,0.08387737587713122
mod8,0,2048,0.604574884927078,holdout,32,32,0.01283301611045172,0.08407409654318422
mod8,0,4096,0.6595362381022669,train,32,32,-0.010439757244809689,0.11930371223144748
mod8,0,4096,0.6595362381022669,holdout,32,32,0.018806431120242217,0.11887620647391753
mod8,0,8192,0.7144975912774558,train,32,32,-0.013522351102666268,0.17167675721503656
mod8,0,8192,0.7144975912774558,holdout,32,32,0.027336664812010733,0.16922275369455114
mod8,1,256,0.4396908254015113,train,32,32,-0.00829911476109215,0.037031290638360755
mod8,1,256,0.4396908254015113,holdout,32,32,-0.0064793088737201375,0.043759345703034094
mod8,1,512,0.4946521785767002,train,32,32,0.001699775916313815,0.039669126474480905
mod8,1,512,0.4946521785767002,holdout,32,32,-0.006275006091058496,0.04635206544518639
mod8,1,1024,0.5496135317518891,train,32,32,0.0020568011558219166,0.05654414338764709
mod8,1,1024,0.5496135317518891,holdout,32,32,-0.008845917166095892,0.06488225007319187
mod8,1,2048,0.604574884927078,train,32,32,0.0018651535988933121,0.08073762439130885
mod8,1,2048,0.604574884927078,holdout,32,32,-0.012173330740868613,0.09108546691501739
mod8,1,4096,0.6595362381022669,train,32,32,0.001562837910899653,0.11434411538624771
mod8,1,4096,0.6595362381022669,holdout,32,32,-0.016505257893598614,0.1289363782307094
mod8,1,8192,0.7144975912774558,train,32,32,-0.0031994740424781875,0.16420192985955412
mod8,1,8192,0.7144975912774558,holdout,32,32,-0.02338244925932284,0.18613940828579467
mod8,2,256,0.4396908254015113,train,32,32,-0.005432753839590444,0.042468008556686934
mod8,2,256,0.4396908254015113,holdout,32,32,-0.006959257679180888,0.03836235452703479
mod8,2,512,0.4946521785767002,train,32,32,-0.0030265454509921064,0.033397129280607965
mod8,2,512,0.4946521785767002,holdout,32,32,0.0007224047644333704,0.03543740739067766
mod8,2,1024,0.5496135317518891,train,32,32,-0.005009899400684931,0.04773362919448596
mod8,2,1024,0.5496135317518891,holdout,32,32,0.0017056399828767133,0.05026051360383288
mod8,2,2048,0.604574884927078,train,32,32,-0.007140263586603039,0.06834545083941546
mod8,2,2048,0.604574884927078,holdout,32,32,0.002403817551754361,0.0709305593662349
mod8,2,4096,0.6595362381022669,train,32,32,-0.009652424848615917,0.09696278381062855
mod8,2,4096,0.6595362381022669,holdout,32,32,0.003847115592560554,0.10093488349268745
mod8,2,8192,0.7144975912774558,train,32,32,-0.013788872984281239,0.13689351221077486
mod8,2,8192,0.7144975912774558,holdout,32,32,0.005005765521968896,0.1444888955121661
mod8,3,256,0.4396908254015113,train,32,32,0.005072792235494881,0.0399542376895609
mod8,3,256,0.4396908254015113,holdout,32,32,0.012238694539249148,0.033074025636051954
mod8,3,512,0.4946521785767002,train,32,32,0.0032579038396014738,0.036158919575949765
mod8,3,512,0.4946521785767002,holdout,32,32,0.00291322705657118,0.03524885320532531
mod8,3,1024,0.5496135317518891,train,32,32,0.004464763484589039,0.050571244503647535
mod8,3,1024,0.5496135317518891,holdout,32,32,0.004558406464041095,0.05011288685664234
mod8,3,2048,0.604574884927078,train,32,32,0.0063287082038784494,0.07174904718635856
mod8,3,2048,0.604574884927078,holdout,32,32,0.006245654290441756,0.07124408672562461
mod8,3,4096,0.6595362381022669,train,32,32,0.00895294928633218,0.10198782942884142
mod8,3,4096,0.6595362381022669,holdout,32,32,0.008435945609861592,0.1015371661147024
mod8,3,8192,0.7144975912774558,train,32,32,0.01477258102006025,0.14508602592802364
mod8,3,8192,0.7144975912774558,holdout,32,32,0.010861978138909295,0.14199420890975836
mod8,4,256,0.4396908254015113,train,32,32,0.00018664675767918085,0.04687850005257187
mod8,4,256,0.4396908254015113,holdout,32,32,0.004706164675767918,0.04251450218860959
mod8,4,512,0.4946521785767002,train,32,32,0.000486324776056442,0.042848514474981655
mod8,4,512,0.4946521785767002,holdout,32,32,0.0021436062944624242,0.045554714928261734
mod8,4,1024,0.5496135317518891,train,32,32,0.0006421232876712337,0.06034603550079818
mod8,4,1024,0.5496135317518891,holdout,32,32,0.003120317851027397,0.06452756541676899
mod8,4,2048,0.604574884927078,train,32,32,0.0012719113600595782,0.08520636666396947
mod8,4,2048,0.604574884927078,holdout,32,32,0.003630642501662549,0.09096003752881843
mod8,4,4096,0.6595362381022669,train,32,32,0.0025326421929065743,0.12147541291841571
mod8,4,4096,0.6595362381022669,holdout,32,32,0.006394963775951556,0.12795990274023683
mod8,4,8192,0.7144975912774558,train,32,32,0.004925808957484402,0.17313425795401605
mod8,4,8192,0.7144975912774558,holdout,32,32,0.009963072520007834,0.18038880804860782
mod8,5,256,0.4396908254015113,train,32,32,0.0021664355802047774,0.03270604653602387
mod8,5,256,0.4396908254015113,holdout,32,32,0.0010865507679180886,0.04724830856265987
mod8,5,512,0.4946521785767002,train,32,32,-0.0068982572603735635,0.04419885143616929
mod8,5,512,0.4946521785767002,holdout,32,32,0.0045327357768368435,0.03393048148701889
mod8,5,1024,0.5496135317518891,train,32,32,-0.00961512735445205,0.06258952426755049
mod8,5,1024,0.5496135317518891,holdout,32,32,0.006718883775684932,0.04765237612538454
mod8,5,2048,0.604574884927078,train,32,32,-0.013041837378521215,0.08874718048691127
mod8,5,2048,0.604574884927078,holdout,32,32,0.008737271693543507,0.06741636777336973
mod8,5,4096,0.6595362381022669,train,32,32,-0.016562702746539794,0.12486380538864912
mod8,5,4096,0.6595362381022669,holdout,32,32,0.012090451989619375,0.09529247958125775
mod8,5,8192,0.7144975912774558,train,32,32,-0.021056440110682893,0.17826581555161453
mod8,5,8192,0.7144975912774558,holdout,32,32,0.018929110910155925,0.13403480740487242
mod8,6,256,0.4396908254015113,train,32,32,0.0051261198805460755,0.036643764222675394
mod8,6,256,0.4396908254015113,holdout,32,32,-0.009185686860068256,0.03923642749317353
mod8,6,512,0.4946521785767002,train,32,32,0.004428860581951001,0.03330036521682469
mod8,6,512,0.4946521785767002,holdout,32,32,-0.0017233839151515127,0.03664761225016656
mod8,6,1024,0.5496135317518891,train,32,32,0.006608518835616438,0.04713421285748864
mod8,6,1024,0.5496135317518891,holdout,32,32,-0.0027390571489726034,0.05167582935670311
mod8,6,2048,0.604574884927078,train,32,32,0.010519371379000098,0.06678947008375569
mod8,6,2048,0.604574884927078,holdout,32,32,-0.004622543524992594,0.072977696580148
mod8,6,4096,0.6595362381022669,train,32,32,0.01529215776384083,0.0947027961552198
mod8,6,4096,0.6595362381022669,holdout,32,32,-0.008853265570934254,0.10396046186529861
mod8,6,8192,0.7144975912774558,train,32,32,0.02161371313587786,0.1362626872634614
mod8,6,8192,0.7144975912774558,holdout,32,32,-0.013139528763619273,0.14602670104404264
mod8,7,256,0.4396908254015113,train,32,32,0.005459417662116039,0.037444826951790966
mod8,7,256,0.4396908254015113,holdout,32,32,0.006119347269624572,0.04131645624012459
mod8,7,512,0.4946521785767002,train,32,32,-0.0046224461724200675,0.039768315521033396
mod8,7,512,0.4946521785767002,holdout,32,32,-0.00019830719023661357,0.04735982117149897
mod8,7,1024,0.5496135317518891,train,32,32,-0.006354345034246577,0.05593210232428781
mod8,7,1024,0.5496135317518891,holdout,32,32,-0.00003678831335616399,0.06686342964439498
mod8,7,2048,0.604574884927078,train,32,32,-0.008338612909047225,0.07923815955032076
mod8,7,2048,0.604574884927078,holdout,32,32,0.0007546041277965542,0.09394593366087242
mod8,7,4096,0.6595362381022669,train,32,32,-0.01264800497404844,0.1143990094302446
mod8,7,4096,0.6595362381022669,holdout,32,32,0.00166927984429066,0.13370830080449367
mod8,7,8192,0.7144975912774558,train,32,32,-0.020066674759412637,0.16285116738082828
mod8,7,8192,0.7144975912774558,holdout,32,32,0.002544072506324953,0.1904525949185663
mod12,0,256,0.4396908254015113,train,21,21,-0.010899154883796522,0.05106393789770932
mod12,0,256,0.4396908254015113,holdout,21,21,0.010756947830326671,0.04528461394202478
mod12,0,512,0.4946521785767002,train,21,21,-0.005101126453614798,0.040656641174667066
mod12,0,512,0.4946521785767002,holdout,21,21,0.006460947186665842,0.049636432606239254
mod12,0,1024,0.5496135317518891,train,21,21,-0.007537304305283756,0.05774359661923643
mod12,0,1024,0.5496135317518891,holdout,21,21,0.008576932485322897,0.07105499733693002
mod12,0,2048,0.604574884927078,train,21,21,-0.010168058975088807,0.08164911680301738
mod12,0,2048,0.604574884927078,holdout,21,21,0.011361323364057267,0.10030141300510759
mod12,0,4096,0.6595362381022669,train,21,21,-0.012901116328884491,0.11557896046928097
mod12,0,4096,0.6595362381022669,holdout,21,21,0.016137337287856317,0.14167477193711792
mod12,0,8192,0.7144975912774558,train,21,21,-0.0160550012426363,0.1640134080859968
mod12,0,8192,0.7144975912774558,holdout,21,21,0.021777722163893357,0.2022498385570856
mod12,1,256,0.4396908254015113,train,22,22,-0.005701210052745888,0.034640306060443354
mod12,1,256,0.4396908254015113,holdout,21,21,-0.01530757354136194,0.045965232974527384
mod12,1,512,0.4946521785767002,train,22,22,-0.00023350457032189837,0.039588987949436334
mod12,1,512,0.4946521785767002,holdout,21,21,-0.0074034684355001705,0.03860884067130637
mod12,1,1024,0.5496135317518891,train,22,22,-0.0008367061021170619,0.05596339650190058
mod12,1,1024,0.5496135317518891,holdout,21,21,-0.009963103392041745,0.05479666201194834
mod12,1,2048,0.604574884927078,train,22,22,-0.002826853199155464,0.07931100657979996
mod12,1,2048,0.604574884927078,holdout,21,21,-0.014319172667621546,0.07766449526308404
mod12,1,4096,0.6595362381022669,train,22,22,-0.0049912511796162354,0.11161983920270889
mod12,1,4096,0.6595362381022669,holdout,21,21,-0.019049163783160326,0.11006267529554031
mod12,1,8192,0.7144975912774558,train,22,22,-0.01083708807889072,0.16190635506719783
mod12,1,8192,0.7144975912774558,holdout,21,21,-0.023728985394141273,0.15866705310651635
mod12,10,256,0.4396908254015113,train,21,21,-0.006612627986348122,0.03911426268183023
mod12,10,256,0.4396908254015113,holdout,21,21,-0.001533804648139118,0.038359305357812214
mod12,10,512,0.4946521785767002,train,21,21,-0.004475177227289703,0.03847846482339056
mod12,10,512,0.4946521785767002,holdout,21,21,0.011979373124497364,0.031038269973655674
mod12,10,1024,0.5496135317518891,train,21,21,-0.006905373450750165,0.05477693478343857
mod12,10,1024,0.5496135317518891,holdout,21,21,0.017046844422700585,0.04369721371229538
mod12,10,2048,0.604574884927078,train,21,21,-0.009419556767463163,0.07810137644639954
mod12,10,2048,0.604574884927078,holdout,21,21,0.02407862898830601,0.061058643762064505
mod12,10,4096,0.6595362381022669,train,21,21,-0.013480392156862744,0.1109106117319673
mod12,10,4096,0.6595362381022669,holdout,21,21,0.03423648871313232,0.08686587615163967
mod12,10,8192,0.7144975912774558,train,21,21,-0.018624687540181355,0.16036029837474294
mod12,10,8192,0.7144975912774558,holdout,21,21,0.047605653908831126,0.12724071635780676
mod12,11,256,0.4396908254015113,train,21,21,0.01821266049081749,0.04077846016312645
mod12,11,256,0.4396908254015113,holdout,21,21,0.01698358524297091,0.03906569268135205
mod12,11,512,0.4946521785767002,train,21,21,0.014806936871000351,0.031737171646810135
mod12,11,512,0.4946521785767002,holdout,21,21,0.01738987678192801,0.032158009794865314
mod12,11,1024,0.5496135317518891,train,21,21,0.020573426288323544,0.04477787435812184
mod12,11,1024,0.5496135317518891,holdout,21,21,0.024349722765818656,0.04600406962658543
mod12,11,2048,0.604574884927078,train,21,21,0.0295061739817656,0.0636684332569249
mod12,11,2048,0.604574884927078,holdout,21,21,0.03467337038126844,0.06546750353930769
mod12,11,4096,0.6595362381022669,train,21,21,0.04182371478002965,0.09163937472072936
mod12,11,4096,0.6595362381022669,holdout,21,21,0.04843260833745262,0.09384977618186954
mod12,11,8192,0.7144975912774558,train,21,21,0.06098759066953839,0.1292681259188232
mod12,11,8192,0.7144975912774558,holdout,21,21,0.06387848775427656,0.1350466752460317
mod12,2,256,0.4396908254015113,train,22,22,0.007737356500155135,0.03475957027862031
mod12,2,256,0.4396908254015113,holdout,21,21,-0.013834714773281322,0.03953729216215498
mod12,2,512,0.4946521785767002,train,22,22,0.006847178135615648,0.026538991844683748
mod12,2,512,0.4946521785767002,holdout,21,21,-0.005511231119138124,0.03864018397104176
mod12,2,1024,0.5496135317518891,train,22,22,0.010171816625155665,0.0375711224717167
mod12,2,1024,0.5496135317518891,holdout,21,21,-0.007272301043705152,0.05448186300827493
mod12,2,2048,0.604574884927078,train,22,22,0.015073098804287961,0.054010755329497374
mod12,2,2048,0.604574884927078,holdout,21,21,-0.010920177135408356,0.07736005132085566
mod12,2,4096,0.6595362381022669,train,22,22,0.022936163101604276,0.07650173116961938
mod12,2,4096,0.6595362381022669,holdout,21,21,-0.016912279617729446,0.11010290983037457
mod12,2,8192,0.7144975912774558,train,22,22,0.03409013105271868,0.10840948804335564
mod12,2,8192,0.7144975912774558,holdout,21,21,-0.026265442989562966,0.15412097078702938
mod12,3,256,0.4396908254015113,train,22,22,0.010617049332919641,0.038162581556242456
mod12,3,256,0.4396908254015113,holdout,21,21,-0.006196164472614986,0.03722630072605779
mod12,3,512,0.4946521785767002,train,22,22,-0.002850129314223163,0.0420316630603656
mod12,3,512,0.4946521785767002,holdout,21,21,-0.020059154517176384,0.04862660372924508
mod12,3,1024,0.5496135317518891,train,22,22,-0.0036484277708592775,0.05925718686816298
mod12,3,1024,0.5496135317518891,holdout,21,21,-0.02774380300065232,0.06898276635877248
mod12,3,2048,0.604574884927078,train,22,22,-0.0044421978843871565,0.0844518156573018
mod12,3,2048,0.604574884927078,holdout,21,21,-0.03910652838392094,0.0966518291525461
mod12,3,4096,0.6595362381022669,train,22,22,-0.005846472947467752,0.12224206723557082
mod12,3,4096,0.6595362381022669,holdout,21,21,-0.055870509968693347,0.13699154097073793
mod12,3,8192,0.7144975912774558,train,22,22,-0.00820446863338458,0.17591248041233662
mod12,3,8192,0.7144975912774558,holdout,21,21,-0.07853234539070827,0.19132869852276096
mod12,4,256,0.4396908254015113,train,22,22,0.0022203692212224633,0.03421425580857679
mod12,4,256,0.4396908254015113,holdout,21,21,0.004936616284739154,0.04063374992765473
mod12,4,512,0.4946521785767002,train,22,22,0.000611232551724961,0.0390263016289288
mod12,4,512,0.4946521785767002,holdout,21,21,-0.004187384479554037,0.03497524976128475
mod12,4,1024,0.5496135317518891,train,22,22,0.0008950809464508112,0.05545010630140171
mod12,4,1024,0.5496135317518891,holdout,21,21,-0.006360078277886496,0.04935566259303658
mod12,4,2048,0.604574884927078,train,22,22,0.0011252187337297832,0.07871417986952042
mod12,4,2048,0.604574884927078,holdout,21,21,-0.00910496888309875,0.07007577197467545
mod12,4,4096,0.6595362381022669,train,22,22,0.0006561615287826374,0.11337937483936963
mod12,4,4096,0.6595362381022669,holdout,21,21,-0.011693648047454276,0.09922410283690018
mod12,4,8192,0.7144975912774558,train,22,22,-0.000146256635861448,0.16592885320242853
mod12,4,8192,0.7144975912774558,holdout,21,21,-0.013448394164954072,0.1384250882541211
mod12,5,256,0.4396908254015113,train,21,21,-0.0036059645701283934,0.0322429300227058
mod12,5,256,0.4396908254015113,holdout,22,22,0.0008241545144275519,0.04442122785688238
mod12,5,512,0.4946521785767002,train,21,21,-0.008619392794683382,0.04619160661005352
mod12,5,512,0.4946521785767002,holdout,22,22,-0.011070863745849972,0.042069119223566945
mod12,5,1024,0.5496135317518891,train,21,21,-0.012842465753424655,0.06573966592169529
mod12,5,1024,0.5496135317518891,holdout,22,22,-0.01517259495641345,0.059138226330937294
mod12,5,2048,0.604574884927078,train,21,21,-0.018416047069746616,0.09394019259603692
mod12,5,2048,0.604574884927078,holdout,22,22,-0.021354994802411206,0.08335885171925188
mod12,5,4096,0.6595362381022669,train,21,21,-0.025349110232328227,0.13360792812899283
mod12,5,4096,0.6595362381022669,holdout,22,22,-0.030296476879521864,0.11837839963505735
mod12,5,8192,0.7144975912774558,train,21,21,-0.03492336593172281,0.19078890625140676
mod12,5,8192,0.7144975912774558,holdout,22,22,-0.04303116924983926,0.16943918130392177
mod12,6,256,0.4396908254015113,train,21,21,-0.001960425808548676,0.04529526582666752
mod12,6,256,0.4396908254015113,holdout,22,22,-0.008813605336642877,0.038499000805004506
mod12,6,512,0.4946521785767002,train,21,21,-0.0005611958580845654,0.034649962379887
mod12,6,512,0.4946521785767002,holdout,22,22,-0.007630105224342028,0.03560048890671231
mod12,6,1024,0.5496135317518891,train,21,21,-0.0013148238747553815,0.04936460266323523
mod12,6,1024,0.5496135317518891,holdout,22,22,-0.01083339819427148,0.05074470204258349
mod12,6,2048,0.604574884927078,train,21,21,-0.001222192010519194,0.07004017915554919
mod12,6,2048,0.604574884927078,holdout,22,22,-0.015787578184294285,0.07155231860788203
mod12,6,4096,0.6595362381022669,train,21,21,-0.001954090459713297,0.0988815325987805
mod12,6,4096,0.6595362381022669,holdout,22,22,-0.023818417741428122,0.10174132699464533
mod12,6,8192,0.7144975912774558,train,21,21,-0.0051652171411862196,0.1383900095333468
mod12,6,8192,0.7144975912774558,holdout,22,22,-0.03220112968352015,0.1432266580283872
mod12,7,256,0.4396908254015113,train,21,21,-0.013286201852754753,0.029778427671901524
mod12,7,256,0.4396908254015113,holdout,22,22,0.01640552280484021,0.03221759289778472
mod12,7,512,0.4946521785767002,train,21,21,-0.013900389715632991,0.03499759313599003
mod12,7,512,0.4946521785767002,holdout,22,22,0.006496921280132814,0.03423912543829426
mod12,7,1024,0.5496135317518891,train,21,21,-0.019630626223091977,0.04851622324276303
mod12,7,1024,0.5496135317518891,holdout,22,22,0.009816702988792031,0.04824164625118654
mod12,7,2048,0.604574884927078,train,21,21,-0.02791515479647433,0.06775049833313734
mod12,7,2048,0.604574884927078,holdout,22,22,0.014413844883605836,0.06821878937280029
mod12,7,4096,0.6595362381022669,train,21,21,-0.041329399406821545,0.09505655851229114
mod12,7,4096,0.6595362381022669,holdout,22,22,0.02179832494495124,0.09745097530503447
mod12,7,8192,0.7144975912774558,train,21,21,-0.06045962351357722,0.13306878503703562
mod12,7,8192,0.7144975912774558,holdout,22,22,0.03348748322784375,0.14086354921171965
mod12,8,256,0.4396908254015113,train,21,21,0.001005607020965382,0.050321369362788
mod12,8,256,0.4396908254015113,holdout,22,22,0.003054219671113871,0.04194171677292807
